start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
신당제3동,광희동,,,127.0050623,37.564494,신당제3동광희동,0,0.0,0
방화제3동,목5동,126.8135628,37.5787386,126.8816206,37.5371201,방화제3동목5동,10388,1333.913,10300
인헌동,신림동,126.9652628,37.4750974,126.927075,37.487426,인헌동신림동,4027,552.8,5300
신촌동,역촌동,126.9418114,37.5640923,126.915114,37.6044046,신촌동역촌동,8368,1028.542,8900
난향동,신원동,126.918842,37.461429,126.9273519,37.4815883,난향동신원동,3469,512.387,4900
시흥제3동,신대방제2동,126.9057945,37.4403095,126.9244085,37.4984422,시흥제3동신대방제2동,7986,1172.468,8900
망우본동,교문1동,127.1014684,37.6005732,127.127737,37.601215,망우본동교문1동,3854,532.497,5430
가산동,시흥제1동,126.8917326,37.4769094,126.9032625,37.4535411,가산동시흥제1동,3176,548.17,4900
갈현제1동,불광제2동,126.916675,37.623707,126.9257389,37.6208567,갈현제1동불광제2동,2809,419.647,4400
청룡동,역촌동,126.9416518,37.4791304,126.915114,37.6044046,청룡동역촌동,21283,2098.533,18900
답십리제4동,반포4동,,,127.0003853,37.4974314,답십리제4동반포4동,0,0.0,0
신정4동,둔촌제2동,126.8558042,37.5245455,127.1419221,37.5332885,신정4동둔촌제2동,35039,3157.379,29900
창제3동,안암동,127.0429556,37.6381278,127.0213292,37.5858498,창제3동안암동,8056,1391.88,9600
양평제2동,양평제2동,126.8939535,37.5364739,126.8939535,37.5364739,양평제2동양평제2동,0,0.0,0
한강로동,광희동,126.9692332,37.5281071,127.0050623,37.564494,한강로동광희동,6700,902.278,7800
개포2동,대치2동,127.0689523,37.4897723,127.0642072,37.5022848,개포2동대치2동,2198,334.893,4000
서초4동,반포3동,127.0221589,37.5026685,127.0056289,37.5120925,서초4동반포3동,2326,360.706,4000
잠실3동,풍납2동,127.094375,37.513333,127.1157686,37.5292584,잠실3동풍납2동,4660,551.507,5800
월곡제1동,회기동,127.0357574,37.6105472,127.0553132,37.5908083,월곡제1동회기동,5168,772.424,6500
신월3동,가양제2동,126.8291541,37.5336234,126.8512826,37.5673763,신월3동가양제2동,5795,1191.236,7200
홍은제1동,홍제제1동,126.9471111,37.5989056,126.9448779,37.5876988,홍은제1동홍제제1동,1717,418.869,3800
청림동,신내1동,126.9585773,37.4918329,127.099538,37.605882,청림동신내1동,24519,2025.866,21000
상계10동,상계6.7동,127.060225,37.661274,127.0669541,37.654882,상계10동상계6.7동,1345,238.981,3800
서강동,역촌동,126.9321095,37.5477577,126.915114,37.6044046,서강동역촌동,10858,1128.354,11000
가양제1동,신내1동,126.8447099,37.5695239,127.099538,37.605882,가양제1동신내1동,30380,2347.212,25700
방학제2동,신내1동,127.0351005,37.6681842,127.099538,37.605882,방학제2동신내1동,11052,1876.266,12700
방배2동,방배4동,126.9855106,37.4797439,126.9923344,37.489007,방배2동방배4동,1729,343.984,3800
상봉제1동,화곡본동,127.0872004,37.5998799,126.847725,37.544075,상봉제1동화곡본동,32950,3006.225,27200
신정7동,여의동,126.8597007,37.514393,126.934584,37.5177232,신정7동여의동,8890,1265.789,10100
신당제3동,둔촌제2동,,,127.1419221,37.5332885,신당제3동둔촌제2동,0,0.0,0
이촌제2동,흑석동,126.9547071,37.5262575,126.966612,37.5058617,이촌제2동흑석동,6691,964.43,7700
하계1동,월계1동,127.0725852,37.6405374,127.0630165,37.6199197,하계1동월계1동,3759,595.962,5200
구산동,연희동,126.9103893,37.6117455,126.9351754,37.5739083,구산동연희동,5965,942.024,7400
남가좌제2동,수서동,126.9238889,37.5784658,127.104929,37.4889181,남가좌제2동수서동,26268,2652.869,23100
독산제4동,노량진제2동,126.9022074,37.4675452,126.937352,37.508509,독산제4동노량진제2동,7879,1490.75,10100
창제4동,풍납2동,127.0515994,37.6522276,127.1157686,37.5292584,창제4동풍납2동,20091,2677.687,18800
도봉제2동,자금동,127.046575,37.669751,127.0582251,37.7502752,도봉제2동자금동,12675,1204.093,13430
숭인제1동,명동,127.0156274,37.5778049,126.98585,37.560042,숭인제1동명동,5715,1020.232,7000
방화제3동,도곡1동,126.8135628,37.5787386,127.0390246,37.488238,방화제3동도곡1동,30038,3023.936,25000
중계2.3동,풍납2동,127.0687126,37.6421829,127.1157686,37.5292584,중계2.3동풍납2동,20246,1990.408,19650
중계4동,성수2가제3동,127.0780091,37.6587275,127.0552645,37.5482223,중계4동성수2가제3동,14448,2309.544,15100
월계2동,신내1동,127.0508,37.6325377,127.099538,37.605882,월계2동신내1동,8204,1228.742,9500
시흥제2동,여의동,126.9148345,37.4495487,126.934584,37.5177232,시흥제2동여의동,10264,1758.979,11300
목1동,화곡제6동,126.8712323,37.5303777,126.8501301,37.5518173,목1동화곡제6동,5630,742.494,6700
종암동,보문동,127.0351572,37.5990075,127.0228,37.580383,종암동보문동,3432,502.847,4900
가양제3동,신월5동,126.8605955,37.561092,126.8271621,37.5386227,가양제3동신월5동,4705,749.068,6000
역촌동,역촌동,126.915114,37.6044046,126.915114,37.6044046,역촌동역촌동,0,0.0,0
효창동,용강동,126.9618498,37.5424569,126.9426766,37.5422119,효창동용강동,3226,539.719,4700
장안제3동,풍납2동,,,127.1157686,37.5292584,장안제3동풍납2동,0,0.0,0
창제3동,상계2동,127.0429556,37.6381278,127.0678377,37.6574727,창제3동상계2동,4459,734.705,5900
남영동,가산동,126.9748403,37.5457586,126.8917326,37.4769094,남영동가산동,12236,1583.029,12300
상일동,회기동,127.1683007,37.550583,127.0553132,37.5908083,상일동회기동,14454,1668.905,15690
숭인제2동,창신제1동,127.019988,37.574867,127.016363,37.570758,숭인제2동창신제1동,1356,448.96,3800
망우제3동,면목본동,127.0949497,37.5919108,127.0874227,37.5873592,망우제3동면목본동,1329,307.473,3800
하안3동,시흥제4동,126.8816257,37.4587053,126.9061924,37.459029,하안3동시흥제4동,3594,579.511,5530
상도제4동,반포4동,126.941422,37.4994203,127.0003853,37.4974314,상도제4동반포4동,7273,1042.147,7900
가양제2동,신촌동,126.8512826,37.5673763,126.9418114,37.5640923,가양제2동신촌동,12950,1575.705,12400
성산제1동,서교동,126.90785,37.5634083,126.914588,37.5551015,성산제1동서교동,2057,332.428,3800
성수2가제3동,행당제1동,127.0552645,37.5482223,127.036188,37.558567,성수2가제3동행당제1동,2736,416.987,4500
잠실3동,면목제3.8동,127.094375,37.513333,,,잠실3동면목제3.8동,0,0.0,0
반포4동,반포4동,127.0003853,37.4974314,127.0003853,37.4974314,반포4동반포4동,0,0.0,0
월계3동,상봉제2동,127.0692485,37.6210475,127.0808518,37.592892,월계3동상봉제2동,5806,751.421,6700
압구정동,영등포동,127.030713,37.530642,126.9106918,37.5203985,압구정동영등포동,16186,1199.891,14700
상계3.4동,상계6.7동,127.0832665,37.6729133,127.0669541,37.654882,상계3.4동상계6.7동,2683,469.868,4300
응암제2동,신촌동,126.9230926,37.5946071,126.9418114,37.5640923,응암제2동신촌동,6813,1030.389,7400
성산제1동,이화동,126.90785,37.5634083,127.004338,37.577008,성산제1동이화동,9947,1323.937,10100
하계1동,쌍문제3동,127.0725852,37.6405374,127.0278643,37.6489775,하계1동쌍문제3동,5714,989.593,7100
왕십리도선동,구의제2동,127.0255501,37.5678257,127.0899111,37.5472481,왕십리도선동구의제2동,7613,1024.212,8200
삼양동,안암동,127.0197725,37.6250518,127.0213292,37.5858498,삼양동안암동,5520,1060.547,7400
도곡2동,반포4동,127.0464338,37.4837425,127.0003853,37.4974314,도곡2동반포4동,5909,767.175,7200
암사제1동,한남동,127.132663,37.551508,127.0005,37.53455,암사제1동한남동,16225,1299.063,14800
성산제2동,인수동,126.9090061,37.568618,127.0106307,37.6415105,성산제2동인수동,17067,1832.902,16100
풍납2동,녹번동,127.1157686,37.5292584,126.9298245,37.6021944,풍납2동녹번동,29922,2025.596,25500
종암동,역촌동,127.0351572,37.5990075,126.915114,37.6044046,종암동역촌동,13702,1501.144,13400
논현2동,서현1동,127.037213,37.517342,127.1260293,37.3829264,논현2동서현1동,24459,1853.382,22790
신정3동,휘경제2동,126.8547892,37.5151685,127.0685788,37.5902093,신정3동휘경제2동,31428,2835.214,26700
성산제2동,이화동,126.9090061,37.568618,127.004338,37.577008,성산제2동이화동,10079,1351.567,10200
일원본동,수서동,127.0864633,37.4833484,127.104929,37.4889181,일원본동수서동,2027,359.336,3800
가양제2동,신대방제2동,126.8512826,37.5673763,126.9244085,37.4984422,가양제2동신대방제2동,14703,1442.41,13400
신월6동,이화동,126.8451512,37.5180328,127.004338,37.577008,신월6동이화동,20131,2422.79,18800
명일제1동,둔촌제2동,127.1443656,37.5512453,127.1419221,37.5332885,명일제1동둔촌제2동,2652,462.85,4200
성산제2동,대치2동,126.9090061,37.568618,127.0642072,37.5022848,성산제2동대치2동,24157,2486.6,21100
장안제4동,송산1동,,,127.0866851,37.7311817,장안제4동송산1동,0,0.0,0
우장산동,화곡제6동,126.8418849,37.5482468,126.8501301,37.5518173,우장산동화곡제6동,1136,239.838,3800
목4동,신촌동,126.86835,37.532425,126.9418114,37.5640923,목4동신촌동,10317,1636.843,11200
시흥제5동,신촌동,126.908294,37.4523912,126.9418114,37.5640923,시흥제5동신촌동,20238,2147.015,21450
상계1동,상계6.7동,127.0549781,37.6799006,127.0669541,37.654882,상계1동상계6.7동,3557,622.838,5100
상도제3동,흑석동,126.9313793,37.4991123,126.966612,37.5058617,상도제3동흑석동,5156,834.347,6400
화곡제1동,목5동,126.841562,37.530408,126.8816206,37.5371201,화곡제1동목5동,5194,737.699,6200
중계2.3동,중곡제4동,127.0687126,37.6421829,127.0894538,37.5590865,중계2.3동중곡제4동,11734,1806.64,12000
길음제1동,번제1동,127.0193925,37.6104856,127.0288473,37.6378913,길음제1동번제1동,4631,772.956,6200
암사제3동,상일동,127.1408249,37.5549912,127.1683007,37.550583,암사제3동상일동,4003,626.89,5300
삼선동,안암동,127.0146297,37.5908326,127.0213292,37.5858498,삼선동안암동,1374,292.421,3800
가양제3동,가양제2동,126.8605955,37.561092,126.8512826,37.5673763,가양제3동가양제2동,1152,250.709,3800
하계1동,하계1동,127.0725852,37.6405374,127.0725852,37.6405374,하계1동하계1동,0,0.0,0
신도림동,목5동,126.8805826,37.5077664,126.8816206,37.5371201,신도림동목5동,5368,676.02,6300
영등포동,대림제1동,126.9106918,37.5203985,126.905818,37.4954685,영등포동대림제1동,4975,817.543,6100
신수동,서교동,126.9351878,37.5471182,126.914588,37.5551015,신수동서교동,3303,544.319,4800
가양제2동,신내1동,126.8512826,37.5673763,127.099538,37.605882,가양제2동신내1동,30917,2405.293,26100
홍은제2동,역촌동,126.9342509,37.5801972,126.915114,37.6044046,홍은제2동역촌동,5286,842.774,6700
천호제3동,역삼1동,127.1332269,37.5361455,127.0333574,37.4954841,천호제3동역삼1동,13027,1740.713,13000
성현동,구로제5동,126.9481271,37.4895366,126.8892945,37.5001593,성현동구로제5동,6893,959.051,8000
대학동,대흥동,126.9369907,37.4706145,126.9424619,37.5557827,대학동대흥동,14744,1669.209,14000
개봉제1동,일신동,126.8511255,37.5003318,126.7469557,37.4845341,개봉제1동일신동,15212,1537.36,16170
중계본동,영등포동,127.080338,37.64784,126.9106918,37.5203985,중계본동영등포동,29442,3115.415,26800
신정4동,영등포동,126.8558042,37.5245455,126.9106918,37.5203985,신정4동영등포동,5413,1003.241,7300
성현동,대림제1동,126.9481271,37.4895366,126.905818,37.4954685,성현동대림제1동,6368,895.718,7200
공릉1.3동,하계1동,127.073838,37.624874,127.0725852,37.6405374,공릉1.3동하계1동,2456,412.421,4200
개봉제2동,둔촌제2동,126.8565584,37.4908359,127.1419221,37.5332885,개봉제2동둔촌제2동,31190,3475.708,29000
장안제3동,휘경제2동,,,127.0685788,37.5902093,장안제3동휘경제2동,0,0.0,0
방화제2동,신정3동,126.8067549,37.5666997,126.8547892,37.5151685,방화제2동신정3동,8792,1056.142,9100
등촌제2동,이화동,126.8625,37.542658,127.004338,37.577008,등촌제2동이화동,16130,2117.248,15500
등촌제3동,구산동,126.847881,37.5589789,126.9103893,37.6117455,등촌제3동구산동,12049,1417.044,12830
방이2동,풍납2동,127.1114868,37.5164444,127.1157686,37.5292584,방이2동풍납2동,2666,390.082,4300
후암동,이촌제1동,126.9781344,37.5486375,126.9732,37.5214167,후암동이촌제1동,4997,763.327,6300
번제2동,쌍문제3동,127.0387953,37.6323588,127.0278643,37.6489775,번제2동쌍문제3동,3365,532.735,4900
당산제2동,역촌동,126.8973273,37.5310483,126.915114,37.6044046,당산제2동역촌동,10970,1151.893,11000
금호2.3가동,삼성1동,127.0209487,37.5532922,127.062532,37.5144424,금호2.3가동삼성1동,7474,851.017,8100
발산제1동,방배3동,126.8331686,37.5531209,126.9999918,37.4784409,발산제1동방배3동,21899,2611.847,19100
삼성2동,여의동,127.04595,37.5112,126.934584,37.5177232,삼성2동여의동,11926,1478.005,12300
등촌제2동,상암동,126.8625,37.542658,126.8946875,37.578325,등촌제2동상암동,8188,1038.212,8900
신월4동,대림제1동,126.8401341,37.5246218,126.905818,37.4954685,신월4동대림제1동,9011,1132.335,10100
송중동,인수동,127.033738,37.616099,127.0106307,37.6415105,송중동인수동,4931,836.758,6200
독산제1동,낙성대동,126.897041,37.4702453,126.9583884,37.4762971,독산제1동낙성대동,6809,1167.27,8400
월계3동,중계2.3동,127.0692485,37.6210475,127.0687126,37.6421829,월계3동중계2.3동,3389,517.535,5200
광희동,신정7동,127.0050623,37.564494,126.8597007,37.514393,광희동신정7동,27173,2110.389,23000
전농제2동,하계1동,127.0600375,37.5781027,127.0725852,37.6405374,전농제2동하계1동,10235,1069.988,10700
구로제3동,성현동,126.8903678,37.4873799,126.9481271,37.4895366,구로제3동성현동,6842,1032.369,7800
신림동,삼성동,126.927075,37.487426,127.062532,37.5144424,신림동삼성동,17981,1943.058,16900
사당제2동,난향동,126.9792598,37.4887323,126.918842,37.461429,사당제2동난향동,9871,1257.02,9800
보문동,석관동,127.0228,37.580383,127.061413,37.612957,보문동석관동,8288,1004.344,8700
광희동,신내1동,127.0050623,37.564494,127.099538,37.605882,광희동신내1동,14264,1669.852,13600
구의제1동,월곡제2동,127.0856756,37.5424917,127.0478758,37.6057667,구의제1동월곡제2동,17955,1333.196,16000
구로제3동,등촌제3동,126.8903678,37.4873799,126.847881,37.5589789,구로제3동등촌제3동,12581,1594.015,12100
신림동,등촌제3동,126.927075,37.487426,126.847881,37.5589789,신림동등촌제3동,14891,1683.167,13700
보문동,천호제3동,127.0228,37.580383,127.1332269,37.5361455,보문동천호제3동,12307,1643.868,12300
행당제1동,청운효자동,127.036188,37.558567,126.9706519,37.5841367,행당제1동청운효자동,8281,1364.529,9300
이태원제1동,왕십리제2동,126.9950384,37.5325225,127.0310207,37.5617987,이태원제1동왕십리제2동,6444,910.412,7200
성산제1동,한강로동,126.90785,37.5634083,126.9692332,37.5281071,성산제1동한강로동,11086,1460.336,11100
방화제3동,백석1동,126.8135628,37.5787386,126.7925109,37.6496787,방화제3동백석1동,12976,1086.142,13730
상도제1동,신장2동,,,127.2140117,37.5417094,상도제1동신장2동,0,0.0,0
발산제1동,휘경제2동,126.8331686,37.5531209,127.0685788,37.5902093,발산제1동휘경제2동,30908,2893.545,26500
쌍문제3동,휘경제2동,127.0278643,37.6489775,127.0685788,37.5902093,쌍문제3동휘경제2동,8508,1452.848,9300
미아동,이화동,127.0269791,37.6270736,127.004338,37.577008,미아동이화동,7337,1470.871,9200
중계4동,대림제3동,127.0780091,37.6587275,126.8980312,37.4983347,중계4동대림제3동,31893,4166.791,29500
등촌제3동,진관동,126.847881,37.5589789,126.9210512,37.634983,등촌제3동진관동,19357,1773.858,19890
가락2동,성산제1동,127.1266714,37.4987054,126.90785,37.5634083,가락2동성산제1동,28502,2057.304,24200
방학제1동,가능1동,127.0407251,37.6641763,,,방학제1동가능1동,0,0.0,0
불광제1동,휘경제2동,126.9320747,37.6103876,127.0685788,37.5902093,불광제1동휘경제2동,18859,1797.987,16800
창제3동,등촌제3동,127.0429556,37.6381278,126.847881,37.5589789,창제3동등촌제3동,26478,2958.94,24400
거여2동,휘경제2동,127.1468764,37.4935803,127.0685788,37.5902093,거여2동휘경제2동,17155,1969.608,18570
방학제1동,중계1동,127.0407251,37.6641763,127.0775275,37.6525986,방학제1동중계1동,4359,808.167,5900
